User_id,First_tran_date,Location,Age,Gender
34752217,2018-04-08,HN,>37,FEMALE
44092820,2019-11-29,Other,33_to_37,MALE
52775683,2020-01-25,Other Cities,23_to_27,MALE
42349791,2018-06-29,HN,33_to_37,MALE
54735085,2020-03-30,Other,33_to_37,MALE
2877873,2020-06-15,HCMC,18_to_22,FEMALE
38541145,2020-07-09,Unknown,>37,FEMALE
52398186,2020-03-08,Other Cities,23_to_27,MALE
42560232,2019-08-21,Other Cities,23_to_27,MALE
51185508,2019-11-28,Other Cities,>37,FEMALE
45936795,2019-03-30,HCMC,>37,MALE
53454874,2020-04-19,Other Cities,unknown,FEMALE
21920277,2019-10-08,HCMC,28_to_32,FEMALE
51762557,2020-12-13,Other,18_to_22,FEMALE
51720976,2020-01-01,HCMC,33_to_37,FEMALE
57255510,2020-07-23,Unknown,unknown,MALE
56050503,2020-05-23,HCMC,>37,FEMALE
42886416,2019-09-30,Other Cities,23_to_27,MALE
42129223,2020-03-09,Other Cities,18_to_22,FEMALE
40062809,9919-09-02,HN,28_to_32,MALE
1553625,2018-04-09,Other Cities,28_to_32,MALE
42325166,2018-06-24,Other Cities,>37,MALE
50516524,2019-11-09,HCMC,23_to_27,MALE
36492115,2018-06-15,HCMC,>37,MALE
48194603,2020-04-10,HCMC,23_to_27,MALE
45131160,2019-06-28,HN,28_to_32,MALE
42404180,2018-06-29,Other Cities,unknown,MALE
49565675,2019-10-13,Other Cities,23_to_27,MALE
42658118,2020-04-02,HCMC,33_to_37,MALE
49063937,2020-03-16,Other Cities,unknown,MALE
21203234,2019-10-08,HCMC,18_to_22,FEMALE
42196757,2018-06-12,Other Cities,28_to_32,MALE
49642881,2019-12-20,HCMC,18_to_22,MALE
6483747,2019-03-11,HN,33_to_37,FEMALE
52061920,2020-05-05,Other,33_to_37,MALE
36617499,2017-11-27,HN,23_to_27,MALE
56017576,2020-05-19,Unknown,unknown,MALE
7503567,2018-12-06,Other Cities,23_to_27,FEMALE
44692525,2019-09-07,HCMC,23_to_27,FEMALE
33986155,2018-03-04,HCMC,>37,MALE
44513395,2020-04-10,Other Cities,28_to_32,MALE
47111705,2019-05-08,HCMC,23_to_27,FEMALE
38712257,2017-04-29,Other Cities,>37,MALE
42758059,2018-10-25,HCMC,28_to_32,FEMALE
21199039,2019-07-30,HN,23_to_27,FEMALE
49319785,2019-09-24,Other,33_to_37,MALE
58159259,2020-10-01,HN,33_to_37,MALE
53228702,2020-02-29,Unknown,unknown,MALE
43171556,2019-01-31,HN,33_to_37,FEMALE
28228939,2016-06-16,Other Cities,28_to_32,MALE
55845896,2020-05-09,Other Cities,18_to_22,MALE
37079615,2017-07-12,HCMC,unknown,FEMALE
31048343,2017-12-08,Other Cities,23_to_27,MALE
53692499,2020-02-18,HCMC,28_to_32,MALE
52457085,2020-02-13,Other Cities,28_to_32,MALE
52692854,2020-05-20,HCMC,28_to_32,FEMALE
35836440,2018-03-27,HN,unknown,MALE
26432182,2019-08-28,Other,unknown,FEMALE
49065837,2019-09-03,Unknown,unknown,FEMALE
9689625,2019-06-22,HCMC,unknown,MALE
42582943,2020-02-15,Other Cities,18_to_22,FEMALE
28772475,2019-04-20,Other Cities,28_to_32,MALE
49308389,2020-07-08,Other Cities,28_to_32,MALE
10591870,2019-11-26,Other Cities,33_to_37,FEMALE
42951243,2018-08-17,Other Cities,33_to_37,MALE
43994020,2019-10-30,HN,unknown,FEMALE
49286118,2019-09-12,Other,28_to_32,MALE
41783567,2019-03-25,HCMC,33_to_37,MALE
48466923,2019-08-02,Other Cities,28_to_32,MALE
53826403,2020-02-22,HN,unknown,MALE
58729446,2020-11-03,Other Cities,unknown,MALE
44493946,2018-12-14,HCMC,23_to_27,FEMALE
51843499,2019-12-28,Other Cities,unknown,MALE
44107287,2018-11-05,Other Cities,23_to_27,MALE
39963130,2020-09-23,Other Cities,unknown,FEMALE
45110352,2019-10-15,HN,23_to_27,MALE
47941798,2019-07-02,Other,33_to_37,MALE
45187987,2019-01-23,Other Cities,18_to_22,MALE
48056908,2019-07-15,HCMC,23_to_27,FEMALE
42172275,2018-08-26,Other Cities,18_to_22,FEMALE
5319518,2018-03-03,HCMC,>37,MALE
44959197,2020-07-30,Other Cities,>37,FEMALE
4930928,2019-09-16,HCMC,33_to_37,MALE
47939444,2019-07-02,Other Cities,18_to_22,MALE
42349687,2020-02-20,Other Cities,18_to_22,FEMALE
54261533,2020-04-01,HCMC,>37,MALE
42245731,2019-04-08,HCMC,unknown,FEMALE
51981731,2020-11-16,Other Cities,unknown,FEMALE
15999858,2019-10-10,HN,18_to_22,MALE
46102957,2019-02-28,HCMC,23_to_27,MALE
40875574,2019-01-22,Other Cities,18_to_22,MALE
27331378,2018-05-29,HCMC,33_to_37,MALE
42773775,2019-12-13,Other Cities,23_to_27,FEMALE
44358427,2018-11-27,Other Cities,unknown,MALE
46306376,2019-06-16,Other Cities,18_to_22,MALE
42823224,2018-09-25,HN,23_to_27,FEMALE
44697693,2018-12-20,Other Cities,>37,FEMALE
10797525,2019-09-24,HCMC,>37,FEMALE
38490925,2017-04-07,Other Cities,unknown,MALE
2683506,2018-04-07,HCMC,33_to_37,FEMALE
9281449,2020-05-02,HCMC,23_to_27,FEMALE
50671920,2020-05-10,HN,33_to_37,FEMALE
39040327,2019-05-20,Unknown,unknown,FEMALE
26947797,2019-12-05,Other Cities,28_to_32,MALE
55779637,2020-05-11,Other Cities,18_to_22,FEMALE
44338552,2019-07-09,HCMC,23_to_27,MALE
51530059,2020-06-07,Other Cities,unknown,MALE
48854346,2019-10-08,Other Cities,33_to_37,FEMALE
46125292,2020-04-01,Other Cities,18_to_22,MALE
52737065,2020-02-08,Other Cities,28_to_32,MALE
15054488,2017-03-05,HCMC,28_to_32,MALE
54509612,2020-03-17,Unknown,33_to_37,FEMALE
13893398,2017-08-23,Other Cities,unknown,FEMALE
41800542,2019-10-27,Unknown,23_to_27,MALE
43562617,2018-10-01,Other Cities,23_to_27,MALE
9154419,2020-04-03,HCMC,33_to_37,MALE
3613876,2019-05-16,Other Cities,33_to_37,FEMALE
38537907,2019-06-06,Other Cities,>37,MALE
36582457,2020-05-26,Other,28_to_32,FEMALE
43582600,2018-10-26,HCMC,28_to_32,MALE
4812805,2018-10-10,HCMC,28_to_32,MALE
35932144,2020-07-17,HCMC,23_to_27,MALE
41121012,2020-02-23,HCMC,23_to_27,MALE
55237834,2020-04-11,HN,>37,FEMALE
50028218,2019-11-02,Other Cities,unknown,FEMALE
46253930,2019-09-16,Unknown,unknown,FEMALE
53429344,2020-02-09,Unknown,23_to_27,FEMALE
44727761,2018-12-22,Other Cities,unknown,MALE
46854083,2019-04-21,HCMC,>37,MALE
34009493,2018-01-26,Other Cities,33_to_37,MALE
49392632,2020-05-02,Other,18_to_22,MALE
56504768,2020-07-26,HCMC,>37,MALE
34194847,2018-10-25,Other Cities,>37,MALE
43700003,2019-09-24,Unknown,18_to_22,MALE
28668250,2018-07-13,Other,>37,MALE
44614948,2019-11-14,Other Cities,23_to_27,FEMALE
52254770,2020-06-27,Other Cities,>37,MALE
44156917,2019-10-11,HCMC,unknown,MALE
38491030,2018-02-25,HCMC,>37,MALE
47742653,2019-06-21,Unknown,unknown,MALE
43393994,2018-09-21,Other Cities,28_to_32,MALE
53258205,2020-04-24,Other,33_to_37,FEMALE
38378468,2017-03-22,Other Cities,23_to_27,MALE
10645658,2020-02-19,HCMC,28_to_32,MALE
39380658,2020-01-31,Other Cities,23_to_27,FEMALE
55989560,2020-05-16,Other Cities,23_to_27,FEMALE
45125922,2019-01-19,Other Cities,23_to_27,MALE
48977774,2019-09-06,HN,28_to_32,FEMALE
51858473,2020-01-22,Other,>37,MALE
58114236,2020-08-24,Other Cities,unknown,MALE
19996556,2018-03-04,HCMC,23_to_27,MALE
17137194,2017-05-31,Other Cities,28_to_32,MALE
46167870,2019-03-06,Other,18_to_22,MALE
43135304,2019-12-14,Other Cities,23_to_27,FEMALE
48557158,2020-07-02,Other Cities,33_to_37,FEMALE
31762181,2019-09-29,HN,18_to_22,MALE
40690442,2019-10-25,HCMC,23_to_27,FEMALE
48409360,2019-11-27,Other Cities,28_to_32,MALE
45223464,2019-02-07,HCMC,33_to_37,MALE
1495343,2018-03-30,Other Cities,28_to_32,MALE
56418180,2020-09-23,HCMC,33_to_37,FEMALE
53834301,2020-03-04,Other Cities,unknown,MALE
46215537,2019-03-09,Other Cities,23_to_27,MALE
50600041,2020-05-30,Other Cities,18_to_22,MALE
41772963,2018-05-03,HCMC,unknown,FEMALE
19788389,2020-07-05,HCMC,18_to_22,MALE
50168711,2020-04-17,Unknown,unknown,MALE
48097215,2020-03-28,Other Cities,23_to_27,MALE
10308982,2020-10-15,Other,unknown,MALE
44211443,2020-02-23,Other Cities,23_to_27,FEMALE
55626916,2020-10-25,Other Cities,unknown,MALE
156886,2016-07-30,HCMC,33_to_37,MALE
15129458,2019-04-18,Other Cities,33_to_37,MALE
39315224,2018-02-13,HN,23_to_27,MALE
47391263,2019-08-04,Other Cities,>37,MALE
43431729,2020-01-25,HCMC,unknown,MALE
35754487,2018-07-10,HN,23_to_27,MALE
53062556,2020-03-30,Other Cities,18_to_22,MALE
49168249,2019-09-23,Other Cities,23_to_27,MALE
20010961,2019-12-08,HCMC,33_to_37,MALE
42271084,2019-10-22,Other,23_to_27,FEMALE
52082262,2019-12-27,Other Cities,unknown,MALE
21269588,2018-12-11,HN,>37,FEMALE
57571762,2020-08-19,Other Cities,unknown,MALE
43323311,2018-10-18,Other Cities,unknown,MALE
51188362,2019-12-15,HCMC,>37,FEMALE
45658446,2019-02-28,Other Cities,23_to_27,FEMALE
5513179,2019-01-05,HCMC,23_to_27,MALE
23718906,2019-10-24,HCMC,unknown,FEMALE
40713920,2019-04-01,Other Cities,>37,MALE
43485475,2020-03-08,Other,28_to_32,MALE
36745754,2017-12-21,HN,28_to_32,MALE
51950874,2020-03-26,Other Cities,28_to_32,MALE
52877092,2020-01-25,Unknown,23_to_27,MALE
53733319,2020-02-18,Other Cities,unknown,MALE
39539759,2017-07-21,HCMC,18_to_22,MALE
60061617,2020-11-10,Other Cities,unknown,MALE
47363705,2019-12-07,Other Cities,28_to_32,FEMALE
57667999,2020-08-06,Unknown,unknown,FEMALE
44184967,2020-05-09,HCMC,23_to_27,MALE
32138742,2019-01-16,HCMC,28_to_32,MALE
32454872,2019-06-09,Other Cities,23_to_27,MALE
33917723,2016-07-31,HCMC,33_to_37,FEMALE
47381027,2020-04-13,HN,23_to_27,MALE
52258093,2020-01-02,Unknown,>37,MALE
42691341,2018-10-31,Other Cities,23_to_27,MALE
52257982,2020-11-04,Unknown,unknown,MALE
51869273,2019-12-20,HCMC,18_to_22,MALE
58032874,2020-08-21,Other,unknown,FEMALE
49318916,2019-10-26,Other Cities,28_to_32,MALE
56701149,2020-06-23,HCMC,23_to_27,MALE
995105,2019-12-04,Other Cities,unknown,MALE
49588307,2020-03-30,Other,18_to_22,MALE
49252953,2019-09-18,Unknown,unknown,MALE
41940828,2018-06-25,Other,23_to_27,MALE
49912976,2019-10-12,HCMC,18_to_22,FEMALE
30616004,2020-10-06,Other Cities,18_to_22,FEMALE
11049263,2019-04-11,Other Cities,18_to_22,MALE
17550600,2020-02-26,Other Cities,23_to_27,FEMALE
41698284,2018-05-28,HCMC,33_to_37,MALE
35164635,2016-03-25,HCMC,23_to_27,MALE
44686530,2018-12-19,Other Cities,23_to_27,MALE
51464026,2019-12-07,Other Cities,23_to_27,FEMALE
42577098,2019-04-06,Other,28_to_32,MALE
55874517,2020-05-10,HN,unknown,FEMALE
32213486,2018-07-26,Other Cities,33_to_37,MALE
6685388,2018-10-10,Other Cities,unknown,MALE
29892619,2019-05-04,HN,28_to_32,MALE
59682097,2020-10-26,Unknown,unknown,MALE
49780100,2019-11-29,Other Cities,unknown,MALE
33265913,2019-10-07,HCMC,unknown,MALE
39648300,2017-09-29,HCMC,33_to_37,MALE
20176012,2020-11-20,Other Cities,unknown,FEMALE
47912382,2019-11-17,Other Cities,unknown,FEMALE
42450216,2019-07-06,Other Cities,unknown,MALE
52804853,2020-05-06,Other Cities,18_to_22,MALE
52251083,2020-01-08,HN,33_to_37,FEMALE
52178674,2019-12-30,Other Cities,28_to_32,MALE
35034929,2018-10-09,HCMC,23_to_27,MALE
42259991,2018-06-29,HN,>37,FEMALE
42435790,2018-07-02,Other Cities,23_to_27,MALE
33550832,2018-12-04,HCMC,18_to_22,FEMALE
35880042,2016-08-04,Other Cities,23_to_27,MALE
46705817,2019-04-17,Other Cities,unknown,MALE
44195737,2018-11-15,HCMC,28_to_32,MALE
4563411,2018-06-20,HCMC,23_to_27,FEMALE
38869380,2020-09-13,HCMC,23_to_27,MALE
47049295,2019-08-23,HCMC,23_to_27,FEMALE
56018995,2020-10-06,Other Cities,33_to_37,MALE
14918070,2019-03-19,HN,>37,FEMALE
20759635,2019-02-28,Other Cities,unknown,FEMALE
47778818,2019-09-03,Other Cities,23_to_27,MALE
49094762,2019-12-07,HCMC,18_to_22,MALE
3587442,2020-02-15,Other Cities,>37,FEMALE
47724289,2019-06-26,Other Cities,18_to_22,FEMALE
32147685,2019-08-07,HCMC,23_to_27,FEMALE
4807611,2018-06-28,Other Cities,28_to_32,MALE
55543852,2020-07-10,HCMC,unknown,FEMALE
31819483,2020-09-28,Other Cities,33_to_37,MALE
46399565,2019-05-10,Other Cities,28_to_32,FEMALE
38686858,2018-03-07,HCMC,28_to_32,FEMALE
23595942,2020-01-07,HCMC,23_to_27,FEMALE
56980159,2020-07-08,Unknown,28_to_32,MALE
49732547,2019-10-08,Other Cities,23_to_27,FEMALE
20907317,2019-02-01,HCMC,>37,FEMALE
39282591,2017-06-21,Other Cities,23_to_27,MALE
50999570,2019-11-21,HCMC,23_to_27,FEMALE
50766968,2019-11-13,Other,>37,MALE
46232793,2019-03-07,Other Cities,23_to_27,MALE
11248622,2020-05-11,Other Cities,23_to_27,FEMALE
39892956,2017-09-05,HCMC,28_to_32,FEMALE
47952596,2019-07-26,Other Cities,33_to_37,FEMALE
39987769,2019-01-04,HCMC,23_to_27,FEMALE
42978246,2018-12-06,HCMC,23_to_27,FEMALE
51361005,2019-12-03,HCMC,>37,MALE
11435365,2019-09-09,Other,23_to_27,MALE
8565544,2020-11-20,HCMC,18_to_22,FEMALE
48173855,2019-07-17,Other Cities,28_to_32,MALE
42278085,2018-06-20,HN,23_to_27,MALE
47519973,2019-11-11,HCMC,18_to_22,MALE
38600368,2017-05-05,HN,33_to_37,MALE
50474996,2019-12-26,Other Cities,>37,FEMALE
39366845,2017-10-05,Other Cities,23_to_27,FEMALE
5384446,2020-10-13,HCMC,23_to_27,FEMALE
38328747,2018-07-09,HN,unknown,MALE
38655277,2017-04-26,Other Cities,28_to_32,MALE
39576709,2018-09-04,HCMC,33_to_37,FEMALE
42243645,2019-10-12,HCMC,23_to_27,FEMALE
59430751,2020-10-21,Other Cities,unknown,MALE
50913331,2019-12-01,HCMC,unknown,MALE
39556542,2017-09-20,HN,>37,FEMALE
31800752,2020-08-05,HCMC,unknown,MALE
50972177,2020-04-08,Unknown,unknown,MALE
36272337,2019-12-20,HCMC,18_to_22,MALE
50280483,2019-10-28,HCMC,28_to_32,MALE
30075707,2020-11-17,Other Cities,unknown,MALE
52489431,2020-01-15,Other Cities,28_to_32,FEMALE
42159064,2018-10-01,Other Cities,33_to_37,FEMALE
48833637,2019-09-27,HN,18_to_22,MALE
44985305,2019-04-15,Other Cities,28_to_32,MALE
41196422,2018-03-09,Other Cities,28_to_32,MALE
46411458,2019-07-31,HCMC,18_to_22,MALE
35058340,2018-10-08,HCMC,23_to_27,MALE
56922653,2020-07-10,Other,unknown,MALE
11387394,2019-07-13,HCMC,28_to_32,FEMALE
50968296,2020-09-15,Other Cities,18_to_22,MALE
48521606,2019-08-05,HN,28_to_32,MALE
38859293,2018-02-21,HN,28_to_32,MALE
45188238,2019-01-23,HCMC,23_to_27,MALE
42320849,2018-09-25,Other Cities,unknown,FEMALE
44582937,2019-08-11,Other Cities,23_to_27,MALE
47717235,2019-10-25,HCMC,23_to_27,MALE
42449093,2020-01-05,HN,18_to_22,FEMALE
51618057,2020-07-03,Other,28_to_32,FEMALE
46028159,2019-08-31,HCMC,18_to_22,FEMALE
36289837,2016-11-22,HCMC,unknown,FEMALE
34997387,2016-02-08,Other Cities,23_to_27,MALE
53812483,2020-02-24,Other Cities,33_to_37,MALE
42961777,2020-10-10,Other Cities,unknown,MALE
43414947,2018-09-21,Other Cities,28_to_32,MALE
31462642,2018-08-06,HCMC,unknown,MALE
57916725,2020-08-16,Other Cities,>37,MALE
39691214,2018-10-03,HN,18_to_22,FEMALE
34860995,2020-04-06,Other Cities,>37,MALE
48717388,2019-10-31,HCMC,18_to_22,FEMALE
41558096,2020-03-23,Other Cities,unknown,MALE
48206813,2019-07-22,Other Cities,23_to_27,FEMALE
38500759,2019-12-27,Other Cities,28_to_32,MALE
22972734,2018-12-03,Other Cities,>37,FEMALE
11524649,2018-10-31,HCMC,28_to_32,MALE
41530455,2018-11-10,Other Cities,23_to_27,FEMALE
42882073,2019-01-28,Other Cities,23_to_27,MALE
50547456,2019-11-12,HCMC,23_to_27,FEMALE
50518736,2019-11-05,Other,18_to_22,FEMALE
44958594,2019-01-05,Other Cities,23_to_27,MALE
50457647,2019-11-09,Other Cities,unknown,MALE
54377499,2020-03-12,Other Cities,unknown,MALE
48607254,2019-12-24,Other Cities,18_to_22,MALE
6629521,2017-10-23,Other Cities,unknown,MALE
51516830,2019-12-10,HCMC,28_to_32,MALE
43663162,2019-09-26,HCMC,18_to_22,FEMALE
2784016,2018-10-14,HCMC,23_to_27,FEMALE
32518462,2018-08-10,Other Cities,23_to_27,MALE
43959953,2020-01-22,HCMC,18_to_22,FEMALE
5611322,2019-12-17,Other,unknown,MALE
36834037,2016-12-17,Other Cities,33_to_37,MALE
1774511,2018-12-20,Other Cities,23_to_27,MALE
55360233,2020-04-16,Other Cities,unknown,MALE
40794083,2018-01-20,HCMC,28_to_32,FEMALE
46939499,2019-04-29,Unknown,unknown,MALE
44213540,2018-11-13,Other Cities,unknown,MALE
40467473,2019-11-03,Other Cities,23_to_27,FEMALE
36282243,2016-10-13,Other Cities,28_to_32,MALE
44024071,2019-10-11,Other Cities,28_to_32,MALE
53019065,2020-03-02,Other Cities,23_to_27,FEMALE
34804329,2019-02-07,HCMC,23_to_27,MALE
49956920,2019-11-04,Other Cities,unknown,FEMALE
17278712,2018-04-06,HCMC,>37,MALE
42907378,2020-01-16,HCMC,18_to_22,MALE
29631435,2020-03-01,Other Cities,33_to_37,MALE
36932761,2017-05-05,Other Cities,28_to_32,MALE
43209905,2020-01-17,HN,28_to_32,MALE
48638767,2020-08-21,Other Cities,>37,MALE
50638112,2019-11-09,Other Cities,28_to_32,FEMALE
49532944,2020-03-30,Other Cities,23_to_27,MALE
50309900,2019-11-07,Other Cities,23_to_27,MALE
48235653,2019-07-21,HCMC,18_to_22,MALE
48749502,2019-10-15,Other Cities,unknown,MALE
51979403,2019-12-25,Other Cities,33_to_37,FEMALE
31744412,2019-11-26,HCMC,>37,MALE
20139840,2019-01-23,Other Cities,28_to_32,MALE
45281781,2020-03-12,Other Cities,28_to_32,FEMALE
51558713,2019-12-11,Other Cities,18_to_22,FEMALE
6299860,2019-09-10,Other Cities,28_to_32,MALE
57250319,2020-09-12,HCMC,unknown,MALE
49058714,2019-09-12,Other,unknown,FEMALE
45080395,2019-11-25,Other Cities,23_to_27,MALE
684940,2019-03-06,HCMC,33_to_37,MALE
44584264,2018-12-13,Other,unknown,MALE
40043166,9917-09-28,HCMC,28_to_32,FEMALE
23115985,2019-07-13,HCMC,>37,FEMALE
23278001,2019-11-12,Other Cities,18_to_22,FEMALE
37511184,2019-11-30,HCMC,28_to_32,FEMALE
53817777,2020-02-21,Other,18_to_22,FEMALE
50700555,2019-11-13,Unknown,18_to_22,FEMALE
56354395,2020-06-09,Unknown,unknown,FEMALE
43399176,2019-07-29,Unknown,unknown,MALE
54821674,2020-03-27,Unknown,unknown,MALE
23491900,2019-12-09,Other Cities,23_to_27,FEMALE
48583548,2019-08-13,Other Cities,23_to_27,MALE
57162681,2020-09-30,Other Cities,28_to_32,MALE
51415430,2020-01-23,Other Cities,23_to_27,MALE
40039169,9917-10-31,HCMC,>37,MALE
38391287,2017-10-31,Other Cities,28_to_32,MALE
37081364,2019-03-07,HCMC,unknown,MALE
50846165,2019-11-16,Other Cities,23_to_27,MALE
51160075,2020-03-07,Other Cities,18_to_22,FEMALE
41428845,2018-03-29,Other Cities,23_to_27,FEMALE
46061179,2019-02-25,Other,23_to_27,MALE
23731939,2018-07-03,Other Cities,unknown,MALE
49567423,2019-10-16,Unknown,23_to_27,FEMALE
931175,2019-10-17,HCMC,unknown,MALE
3609364,2018-10-18,Other Cities,28_to_32,MALE
55229519,2020-04-19,Other Cities,unknown,FEMALE
41948578,2020-04-22,Other,28_to_32,MALE
54347349,2020-08-22,Other Cities,28_to_32,MALE
52698096,2020-02-14,HCMC,28_to_32,FEMALE
47019627,2019-05-23,Other Cities,28_to_32,MALE
54441422,2020-07-04,Unknown,18_to_22,FEMALE
6267944,2020-05-03,HCMC,28_to_32,MALE
43506001,2018-12-21,HN,18_to_22,FEMALE
49525194,2019-11-24,HCMC,33_to_37,MALE
31423896,2019-05-24,HCMC,23_to_27,FEMALE
45923940,2019-12-20,HCMC,18_to_22,MALE
202226,2018-12-12,HCMC,33_to_37,FEMALE
53352532,2020-03-10,Other Cities,23_to_27,FEMALE
36485683,2018-11-14,Other Cities,28_to_32,MALE
60555948,2020-11-25,Other Cities,unknown,MALE
17126231,2019-08-12,HCMC,28_to_32,FEMALE
47371373,2020-08-29,Other,28_to_32,MALE
33073015,2019-11-14,HCMC,>37,MALE
50746609,2019-12-06,Other Cities,unknown,MALE
53316138,2020-09-06,Other Cities,28_to_32,FEMALE
15421990,2017-05-07,Other Cities,>37,MALE
40949136,2018-02-02,HCMC,23_to_27,MALE
1279700,2017-11-06,Other Cities,unknown,MALE
11196476,2020-05-29,Other Cities,18_to_22,MALE
24117281,2019-07-14,HCMC,23_to_27,FEMALE
25639842,2019-09-17,HCMC,23_to_27,MALE
41611769,2018-05-22,HN,33_to_37,FEMALE
24537032,2020-02-08,HCMC,unknown,MALE
45042937,2019-01-18,Other,23_to_27,MALE
53858287,2020-02-22,Other Cities,unknown,MALE
48169172,2019-07-16,Other Cities,>37,FEMALE
53344514,2020-02-07,HCMC,18_to_22,FEMALE
48348691,2019-07-31,Other Cities,23_to_27,MALE
57921895,2020-08-16,HN,unknown,FEMALE
50011714,2019-10-18,HCMC,unknown,MALE
42869517,2020-06-08,Other Cities,>37,FEMALE
8252734,2018-12-13,Unknown,unknown,FEMALE
320079,2018-08-12,HCMC,>37,FEMALE
56093497,2020-05-22,HN,unknown,MALE
48411144,2019-08-15,Other Cities,18_to_22,MALE
15146798,2018-12-20,Other,28_to_32,MALE
50666606,2019-12-18,HCMC,18_to_22,FEMALE
18494209,2017-11-24,HCMC,33_to_37,FEMALE
51414175,2019-12-05,Other,18_to_22,MALE
43721078,2020-06-28,HCMC,33_to_37,MALE
49948128,2019-10-24,Other,33_to_37,FEMALE
35046213,2018-04-15,Other Cities,28_to_32,MALE
35873601,2017-05-11,HN,>37,MALE
49852304,2020-01-30,Ho Chi Minh City,18_to_22,MALE
33145576,2019-10-19,Unknown,28_to_32,FEMALE
54169609,2020-04-07,HN,23_to_27,MALE
56219899,2020-05-29,Unknown,unknown,MALE
42160139,2018-06-20,Other Cities,23_to_27,FEMALE
48133766,2019-08-31,Other Cities,28_to_32,MALE
3372239,2020-02-20,HCMC,unknown,FEMALE
50164589,2019-10-24,Other Cities,23_to_27,MALE
44505271,2019-04-09,HN,33_to_37,MALE
49672496,2020-01-24,HCMC,33_to_37,FEMALE
53203400,2020-04-05,HCMC,23_to_27,FEMALE
44719867,2018-12-22,Other,>37,MALE
48126035,2019-09-13,Unknown,28_to_32,MALE
41731361,2018-04-28,HN,>37,FEMALE
47963121,2019-07-03,Other Cities,23_to_27,MALE
47169441,2019-12-05,Unknown,unknown,MALE
59967915,2020-11-07,Other Cities,unknown,MALE
46162928,2019-11-18,HCMC,28_to_32,MALE
39806755,2019-09-25,HCMC,33_to_37,FEMALE
42985097,2018-08-20,Other Cities,28_to_32,MALE
38279919,2019-05-16,HCMC,23_to_27,FEMALE
14932616,2018-06-03,Other Cities,28_to_32,MALE
45290749,2020-03-23,Other Cities,23_to_27,MALE
40838458,2018-09-22,Other Cities,33_to_37,MALE
35643033,2017-06-26,Other,28_to_32,MALE
29930380,2017-04-14,HN,33_to_37,MALE
44512676,2018-12-06,Other Cities,28_to_32,MALE
44498803,2019-08-21,HCMC,23_to_27,MALE
53136937,2020-02-08,HCMC,unknown,FEMALE
51091828,2019-11-29,Other Cities,unknown,MALE
31724290,2018-06-19,Other Cities,>37,FEMALE
44849111,2018-12-28,Other Cities,unknown,MALE
57117143,2020-07-14,Other Cities,18_to_22,MALE
46593291,2019-11-18,HCMC,18_to_22,MALE
49082383,2019-10-22,Other Cities,28_to_32,FEMALE
20458993,2018-04-30,Other Cities,23_to_27,MALE
9026250,2016-08-08,Other Cities,28_to_32,MALE
41105231,2020-03-14,Other Cities,28_to_32,MALE
39241413,2017-08-07,HN,28_to_32,MALE
9998710,2020-09-18,Other Cities,33_to_37,MALE
44718910,2019-01-20,Other Cities,18_to_22,MALE
46276798,2019-03-10,HCMC,28_to_32,MALE
40384738,2018-08-15,HN,23_to_27,MALE
5504279,2020-04-01,HCMC,23_to_27,MALE
30826439,2018-04-18,Other Cities,28_to_32,MALE
46314191,2019-04-23,Other Cities,28_to_32,FEMALE
47545712,2019-06-07,Other Cities,>37,MALE
58117843,2020-08-24,Other Cities,unknown,MALE
50160222,2019-10-25,Other Cities,18_to_22,MALE
53136666,2020-02-28,Other Cities,28_to_32,MALE
40331687,2019-04-16,Other Cities,28_to_32,MALE
50847331,2019-11-26,Other,28_to_32,MALE
33237942,2016-08-16,Other Cities,>37,MALE
121072,2017-10-26,Other Cities,unknown,MALE
2651800,2020-01-23,HCMC,18_to_22,FEMALE
52784579,2020-03-08,HN,>37,MALE
44039876,2019-11-18,HCMC,18_to_22,FEMALE
43025439,2019-01-22,Other Cities,28_to_32,MALE
47117776,2020-05-31,Other Cities,28_to_32,MALE
52325880,2020-05-17,Unknown,>37,MALE
49802884,2019-10-17,Other Cities,23_to_27,MALE
41321832,2020-09-03,Other,unknown,FEMALE
29056154,2018-12-07,HCMC,33_to_37,MALE
30509594,2017-06-20,Other Cities,28_to_32,MALE
19574158,2019-07-09,Other,33_to_37,MALE
15489164,2020-01-11,HN,28_to_32,MALE
45796766,2019-12-31,HCMC,23_to_27,FEMALE
43446654,2020-06-14,Other Cities,unknown,FEMALE
53630118,2020-02-14,HCMC,23_to_27,MALE
33557502,2020-01-10,Other Cities,33_to_37,FEMALE
